Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
123;476526;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;502554;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;470985;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;469427;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;542083;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;489364;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;481056;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;469025;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;1102402;505118720;9404416;442089472;611102;0;9965;0;0;0;0;0;0;3389;0;0;0;9;0;0;
132;490891;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;510809;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;507257;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;497200;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;475375;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
137;533482;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;532195;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;471660;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;489324;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;517033;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;481347;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;534850;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;491604;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;470809;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;491329;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;528889;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;481571;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;481193;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;486345;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;500378;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;493540;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;495390;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;483415;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;478896;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;1461006;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;525192;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;491616;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;473403;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;485041;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;1071501;505118720;9404416;442089472;566278;0;10596;0;0;0;0;0;0;3622;0;0;0;9;0;0;
162;496809;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;491042;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;479691;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;484899;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;476526;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;488943;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;544323;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;488395;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;481333;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;483575;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;482640;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;484902;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;546460;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;480973;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;494983;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;540209;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;506319;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;513338;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;542395;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;471209;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;480335;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;506471;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;479120;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;469832;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;500101;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;468024;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;493493;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;521730;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;479306;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;470972;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;485343;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;1100496;505118720;9404416;442089472;587055;0;10463;0;0;0;0;0;0;3532;0;0;0;9;0;0;
194;510240;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;479275;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
