Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
168;219572;505237504;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
169;210505;505237504;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
170;2481765;505237504;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
171;205105;505237504;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
172;196188;505237504;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
173;192180;505237504;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
174;185849;505237504;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
175;191039;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
176;190768;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
177;197661;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
178;189575;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
179;189876;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
180;187050;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
181;193683;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
182;196960;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
183;203071;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
184;202840;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
185;201328;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
186;204944;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
187;210434;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
188;202420;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
189;208972;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
190;199504;505507840;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
191;210003;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
