Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
61659,9807162,19044573184,100835328,49583816704,2071580,0,628090,0,0,0,0,0,0,4024,400.0,775.0,0.0,95.0,0.0,90.0
61660,10421893,19044577280,100835328,49600593920,2483329,0,1030654,0,0,0,0,0,0,4230,400.0,775.0,0.0,95.0,0.0,90.0
61661,5274150,19044589568,100835328,49600593920,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61662,10684449,19044589568,100835328,49600593920,2097909,0,642632,0,0,0,0,0,0,4446,400.0,775.0,0.0,95.0,0.0,90.0
61663,7908902,19045031936,100831232,49617367040,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61664,7877000,19045122048,100831232,49617367040,2099803,0,640799,0,0,0,0,0,0,4098,400.0,775.0,0.0,95.0,0.0,90.0
61665,5820781,19045130240,100835328,49634148352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61666,7405232,19045130240,100835328,49634148352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61667,12935084,19045736448,100835328,49634148352,2153157,0,653534,0,0,0,0,0,0,4419,400.0,775.0,0.0,95.0,0.0,90.0
61668,5610063,19045736448,100835328,49634148352,2041680,0,630817,0,0,0,0,0,0,4998,400.0,775.0,0.0,95.0,0.0,90.0
61669,7613843,19045928960,100835328,49650925568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61670,8454253,19046043648,100835328,49650925568,2048142,0,633025,0,0,0,0,0,0,4446,400.0,775.0,0.0,95.0,0.0,90.0
61671,3941062,19046756352,100835328,49650925568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61672,7244636,19047297024,100835328,49650925568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61673,43749511,19049185280,102760448,49652850688,40085262,0,641753,0,37923504,30711,1001,36089233,1746514,5130,400.0,775.0,0.0,95.0,0.0,90.0
61674,16248364,19049803776,102760448,49652850688,8274973,0,1279978,0,0,0,0,0,0,6554,400.0,775.0,0.0,95.0,0.0,90.0
61675,11833375,19051487232,102760448,49652850688,5365802,0,646339,0,0,0,0,0,0,4267,400.0,775.0,0.0,95.0,0.0,90.0
61676,11897942,19051896832,102760448,49652850688,2966288,0,964860,0,0,0,0,0,0,5831,400.0,775.0,0.0,95.0,0.0,90.0
61677,14353830,19052515328,102760448,49669627904,5876181,0,907860,0,0,0,0,0,0,5142,400.0,775.0,0.0,95.0,0.0,90.0
61678,11884070,19037188096,83570688,49650438144,2545021,0,819972,0,0,0,0,0,0,5408,400.0,775.0,0.0,95.0,0.0,90.0
61679,8217160,19039817728,83570688,49650438144,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61680,6810895,19039354880,82849792,49649717248,2271336,0,679592,0,0,0,0,0,0,4350,400.0,775.0,0.0,95.0,0.0,90.0
61681,11749634,19040575488,82796544,49649664000,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61682,10753915,19039825920,81649664,49648517120,2126107,0,635456,0,0,0,0,0,0,4413,400.0,775.0,0.0,95.0,0.0,90.0
61683,11686710,19039825920,81649664,49648517120,2589592,0,791144,0,0,0,0,0,0,5290,400.0,775.0,0.0,95.0,0.0,90.0
61684,6182805,19041116160,81649664,49648517120,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61685,11368863,19041337344,81649664,49648517120,2441020,0,727591,0,0,0,0,0,0,4439,400.0,775.0,0.0,95.0,0.0,90.0
61686,8247851,19041701888,81649664,49648517120,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61687,9346898,19041701888,81649664,49648517120,2110080,0,667932,0,0,0,0,0,0,4347,400.0,775.0,0.0,95.0,0.0,90.0
61688,5797753,19041841152,81649664,49648517120,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61689,11110841,19043930112,81641472,49648508928,4038712,0,650301,0,0,0,0,0,0,4200,400.0,775.0,0.0,95.0,0.0,90.0
61690,13513902,19054563328,100831232,49667698688,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61691,8818864,19054837760,100831232,49667698688,2256482,0,641037,0,0,0,0,0,0,4240,400.0,775.0,0.0,95.0,0.0,90.0
61692,105683701,19054841856,100831232,49684475904,97763118,0,665742,0,0,0,0,0,0,5227,400.0,775.0,0.0,95.0,0.0,90.0
61693,24112952,19056033792,100831232,49684475904,15950630,0,3071006,0,0,0,0,0,0,14498,400.0,775.0,0.0,95.0,0.0,90.0
61694,16584308,19058429952,100831232,49684475904,6873926,0,2091489,0,0,0,0,0,0,10579,400.0,775.0,0.0,95.0,0.0,90.0
61695,15645979,19040092160,79527936,49663172608,2900503,0,988053,0,0,0,0,0,0,5816,400.0,775.0,0.0,95.0,0.0,90.0
61696,9018554,19040755712,79527936,49679949824,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61697,40332454,19045216256,79532032,49679953920,15962682,0,842860,0,0,0,0,0,0,5395,400.0,775.0,0.0,95.0,0.0,90.0
61698,31619046,19046187008,79532032,49679953920,17498867,0,1488335,0,0,0,0,0,0,7890,400.0,775.0,0.0,95.0,0.0,90.0
61699,23436233,19046428672,79532032,49696731136,13882756,0,1406954,0,0,0,0,0,0,7485,400.0,775.0,0.0,95.0,0.0,90.0
61700,26958838,19047272448,79532032,49696731136,19484451,0,1279300,0,0,0,0,0,0,7027,400.0,775.0,0.0,95.0,0.0,90.0
61701,19754156,19047456768,79532032,49713508352,11285431,0,651788,0,0,0,0,0,0,4738,400.0,775.0,0.0,95.0,0.0,90.0
61702,22251046,19047755776,79532032,49713508352,13544716,0,1267687,0,0,0,0,0,0,6906,400.0,775.0,0.0,95.0,0.0,90.0
