Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
73830,4943101,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73831,4266983,44370698240,111259648,150287949824,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73832,7362086,44370698240,111259648,150287949824,2838894,0,1268589,97874,0,0,0,0,0,4258,0.0,0.0,0.0,267.0,0.0,100.0
73833,4578706,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73834,1943184,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73835,4303371,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73836,5917958,44370698240,111263744,150287953920,2826320,0,1316018,64561,0,0,0,0,0,4368,0.0,0.0,0.0,267.0,0.0,100.0
73837,4962647,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73838,9839262,44375162880,111263744,150304731136,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73839,8513486,44375162880,111263744,150304731136,2865804,0,1284960,77105,0,0,0,0,0,4188,0.0,0.0,0.0,267.0,0.0,100.0
73840,4924305,44375162880,111263744,150304731136,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73841,8804091,44375162880,111267840,150304735232,4558269,0,1270994,96110,207990,117480,190,17823,6873,3356,0.0,0.0,0.0,267.0,0.0,100.0
73842,5054299,44375162880,111267840,150304735232,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73843,164076857,44383789056,111267840,150338289664,157382483,0,1206382,91171,0,0,0,0,0,5891,0.0,0.0,0.0,267.0,0.0,100.0
73844,20233356,44388241408,111267840,150355066880,15077986,0,4641945,257463,0,0,0,0,0,10650,0.0,0.0,0.0,267.0,0.0,100.0
