Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
94598,4391295,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94599,2129233,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94600,5671266,8403292160,79585280,26910171136,1406918,0,230653,0,0,0,0,0,0,2885,400.0,775.0,0.0,2788.0,0.0,4.0
94601,1717431,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94602,4401394,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94603,2117601,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94604,4358995,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94605,3704778,8403292160,79585280,26910171136,1556128,0,224361,0,0,0,0,0,0,2726,400.0,775.0,0.0,2788.0,0.0,4.0
94606,4054955,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94607,1836504,8405389312,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94608,5956992,8424050688,138240000,26985603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94609,3683067,8424050688,138240000,26985603072,1411136,0,230602,0,0,0,0,0,0,3517,400.0,775.0,0.0,2788.0,0.0,4.0
94610,3939348,8424050688,138240000,26985603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94611,1772655,8424050688,138240000,26985603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94612,4378462,8424050688,138240000,26985603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94613,3391991,8424050688,138240000,26985603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94614,6652516,8424050688,138240000,26985603072,1733090,0,227617,0,0,0,0,0,0,3006,400.0,775.0,0.0,2788.0,0.0,4.0
94615,1732930,8424050688,138240000,26985603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94616,4368313,8424050688,138240000,26985603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94617,2381456,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94618,4370226,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94619,3732289,8407486464,79585280,26926948352,1513017,0,232977,0,0,0,0,0,0,2765,400.0,775.0,0.0,2788.0,0.0,4.0
94620,4192673,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94621,1780960,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94622,4417915,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94623,3630559,8407486464,79585280,26926948352,1430122,0,224401,0,0,0,0,0,0,2595,400.0,775.0,0.0,2788.0,0.0,4.0
94624,4015240,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94625,1694688,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94626,4388530,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94627,2115157,8407486464,79585280,26926948352,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94628,5858327,8407486464,79585280,26926948352,1445551,0,227677,0,0,0,0,0,0,2765,400.0,775.0,0.0,2788.0,0.0,4.0
