Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
94443,3257609,7894732800,52084736,26916225024,1390157,0,224621,0,0,0,0,0,0,2816,0.0,2788.0,0.0,4.0
94444,3642592,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94445,1587377,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94446,4219744,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94447,1813902,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94448,5133016,7894732800,52084736,26916225024,1423750,0,225052,0,0,0,0,0,0,2695,0.0,2788.0,0.0,4.0
94449,1580163,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94450,4284425,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94451,1830914,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94452,4259218,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94453,3255906,7894732800,52084736,26916225024,1398643,0,224741,0,0,0,0,0,0,2655,0.0,2788.0,0.0,4.0
94454,3689560,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94455,1548073,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94456,4257695,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94457,1816046,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94458,5431606,7911510016,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94459,6483028,7926190080,94109696,26958249984,1898971,0,238457,0,0,0,0,0,0,5260,0.0,2788.0,0.0,4.0
94460,4503375,7926190080,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94461,1609929,7926190080,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94462,5181778,7926190080,94109696,26958249984,1385789,0,224261,0,0,0,0,0,0,2445,0.0,2788.0,0.0,4.0
94463,1623094,7926190080,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
