Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
124;353624;492183552;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
125;347683;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
126;338836;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
127;351039;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
128;346099;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
129;353032;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
130;343314;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
131;342543;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
132;362950;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
133;341741;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
134;347752;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
135;350197;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
136;343013;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
137;341600;492601344;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
138;353222;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
139;342542;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
140;347562;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
141;1832146;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
142;2338606;492871680;9572352;430723072;1923407;0;8786;326552;0;0;0;0;0;2555;0;0;0;27;0;0;
143;374633;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
144;334177;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
145;342232;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
146;334177;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
147;330480;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
148;365616;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
149;333255;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
150;341921;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
151;336882;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
152;332323;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
153;336391;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
154;330781;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
155;337634;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
156;341541;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
157;334407;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
158;326212;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
159;343153;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
160;331141;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
161;326182;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
162;336120;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
163;334968;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
164;330700;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
165;338084;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
166;335669;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
167;329809;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
168;347021;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
169;334628;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
170;329147;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
171;356048;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
172;336792;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
173;329097;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
174;342773;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
175;329228;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
176;339267;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
177;348834;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
178;347121;492871680;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
179;356830;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
180;349185;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
181;1012950;493195264;9572352;430723072;631074;0;6813;200025;0;0;0;0;0;2474;0;0;0;27;0;0;
182;366518;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
183;365515;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
184;353713;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
185;344757;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
186;360506;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
187;346760;493195264;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
188;357621;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
189;348593;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
190;344406;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
191;361929;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
192;351629;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
193;346310;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
194;358011;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
195;351750;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
196;344146;493465600;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
197;358011;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
198;365084;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
199;969168;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
200;369453;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
201;338454;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
202;333375;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
203;342492;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
204;351269;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
205;347391;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
206;358894;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
207;345098;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
208;348413;493735936;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
209;358763;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
210;347000;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
211;346981;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
212;383850;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
213;349906;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
214;357951;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
215;353703;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
216;348544;494006272;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
217;355617;494276608;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
