Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
107699,6604116,43256553472,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107700,10309154,43256553472,71589888,151523348480,2827823,0,1290690,67918,0,0,0,0,0,4228,0.0,267.0,0.0,100.0
107701,6154442,43256553472,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107702,7681255,43256553472,71589888,151523348480,2811883,0,1295710,89619,0,0,0,0,0,3988,0.0,267.0,0.0,100.0
107703,7134069,43274674176,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107704,5281024,43274674176,104538112,151556296704,2769003,0,1264842,63369,0,0,0,0,0,4037,0.0,267.0,0.0,100.0
107705,8757333,43274674176,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107706,12400606,43293011968,156872704,151608631296,2817745,0,1334934,62718,0,0,0,0,0,4097,0.0,267.0,0.0,100.0
107707,2724138,43293011968,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107708,4792919,43293011968,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107709,6869914,43293011968,156872704,151608631296,3259232,0,1279479,103885,0,0,0,0,0,4859,0.0,267.0,0.0,100.0
107710,6981573,43293011968,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107711,7434954,43293011968,156872704,151608631296,2731693,0,1243262,69741,0,0,0,0,0,4278,0.0,267.0,0.0,100.0
107712,8906784,43293011968,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107713,6020070,43274833920,123924480,151575683072,2679665,0,1227752,68128,0,0,0,0,0,4158,0.0,267.0,0.0,100.0
107714,8065717,43292954624,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107715,3613677,43274817536,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107716,10253319,43274817536,104534016,151556292608,2758494,0,1225959,69450,0,0,0,0,0,4167,0.0,267.0,0.0,100.0
107717,5741087,43274817536,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107718,10125460,43274817536,104538112,151556296704,2673894,0,1190683,60714,0,0,0,0,0,4789,0.0,267.0,0.0,100.0
107719,5699208,43274817536,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107720,10071348,43274817536,104538112,151556296704,2679144,0,1183189,74048,0,0,0,0,0,4188,0.0,267.0,0.0,100.0
107721,5700701,43274817536,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107722,4757662,43274817536,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107723,6315785,43256553472,71589888,151523348480,2816832,0,1180443,53300,0,0,0,0,0,3797,0.0,267.0,0.0,100.0
107724,5533147,43256553472,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107725,6379644,43274674176,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107726,5020025,43274674176,104538112,151556296704,2656051,0,1150608,57898,0,0,0,0,0,4268,0.0,267.0,0.0,100.0
107727,5486779,43274674176,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107728,8248479,43293011968,156872704,151608631296,2525877,0,1146590,54693,0,0,0,0,0,3567,0.0,267.0,0.0,100.0
107729,5305991,43293011968,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107730,6384193,43311886336,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107731,5706993,43311886336,156880896,151608639488,2595838,0,1128767,61495,0,0,0,0,0,4148,0.0,267.0,0.0,100.0
107732,5326229,43311886336,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107733,3712854,43311886336,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107734,4836630,43311886336,156880896,151608639488,2485982,0,1093571,60574,0,0,0,0,0,3386,0.0,267.0,0.0,100.0
107735,5387834,43311886336,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107736,3500575,43311886336,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107737,2086133,43311886336,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107738,7166790,43311886336,156880896,151608639488,2452880,0,1082811,70372,0,0,0,0,0,3356,0.0,267.0,0.0,100.0
107739,4231696,43311886336,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107740,11706785,43311980544,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107741,10095663,43311980544,156876800,151608635392,2574047,0,1087649,57258,0,0,0,0,0,3386,0.0,267.0,0.0,100.0
107742,19800874,43311976448,156872704,151608631296,2734448,0,1086167,63298,0,0,0,0,0,3887,0.0,267.0,0.0,100.0
107743,17333216,43311976448,156872704,151608631296,9758741,0,1582197,97933,0,0,0,0,0,4959,0.0,267.0,0.0,100.0
107744,9793657,43311976448,156872704,151608631296,2926698,0,1409353,101330,0,0,0,0,0,4488,0.0,267.0,0.0,100.0
107745,8651635,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107746,6843143,43311976448,156872704,151608631296,2983385,0,1402611,109416,0,0,0,0,0,4518,0.0,267.0,0.0,100.0
107747,8630736,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107748,10727188,43257520128,91930624,151543689216,2929574,0,1392131,100568,0,0,0,0,0,4599,0.0,267.0,0.0,100.0
107749,8737466,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107750,6383923,43257520128,91930624,151543689216,2897234,0,1379077,103604,0,0,0,0,0,4298,0.0,267.0,0.0,100.0
107751,8663918,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107752,7457776,43257520128,91930624,151543689216,3318604,0,1398633,132318,0,0,0,0,0,5992,0.0,267.0,0.0,100.0
107753,6758124,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107754,8090352,43257520128,91930624,151543689216,2899248,0,1378616,117481,0,0,0,0,0,4408,0.0,267.0,0.0,100.0
107755,8598185,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107756,6402166,43257520128,91930624,151543689216,2898235,0,1374558,104686,0,0,0,0,0,4668,0.0,267.0,0.0,100.0
107757,5574574,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107758,6106402,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107759,10184260,43257520128,91930624,151543689216,3096577,0,1391199,103354,0,0,0,0,0,4378,0.0,267.0,0.0,100.0
107760,13305874,43257520128,91934720,151543693312,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107761,7954858,43257520128,91934720,151543693312,3065118,0,1379236,96451,0,0,0,0,0,4639,0.0,267.0,0.0,100.0
107762,10340954,43257520128,91934720,151543693312,2932109,0,1378856,97202,0,0,0,0,0,4218,0.0,267.0,0.0,100.0
107763,8577346,43257520128,91934720,151543693312,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107764,6563029,43257520128,91934720,151543693312,2949220,0,1383073,96982,0,0,0,0,0,4108,0.0,267.0,0.0,100.0
107765,8832134,43257520128,91934720,151543693312,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107766,7327953,43257520128,91934720,151543693312,3335155,0,1383996,113232,0,0,0,0,0,4258,0.0,267.0,0.0,100.0
107767,5571118,43257520128,91934720,151543693312,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107768,12959524,43257520128,91930624,151543689216,3009824,0,1391289,98755,0,0,0,0,0,4799,0.0,267.0,0.0,100.0
107769,8621379,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107770,6741834,43257520128,91930624,151543689216,3024402,0,1402270,107362,0,0,0,0,0,4629,0.0,267.0,0.0,100.0
107771,8645584,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107772,6822425,43257520128,91930624,151543689216,2936016,0,1392732,99456,0,0,0,0,0,4699,0.0,267.0,0.0,100.0
107773,8621178,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107774,6557668,43257520128,91930624,151543689216,2959500,0,1406127,94858,0,0,0,0,0,3968,0.0,267.0,0.0,100.0
107775,8727898,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107776,6788070,43257520128,91930624,151543689216,3008622,0,1382052,117650,0,0,0,0,0,4779,0.0,267.0,0.0,100.0
107777,5566980,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107778,7432909,43257520128,91930624,151543689216,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107779,10627360,43257520128,91930624,151543689216,2976292,0,1412720,101420,0,0,0,0,0,4649,0.0,267.0,0.0,100.0
107780,18511896,43257520128,91934720,151543693312,3062473,0,1395697,90840,0,0,0,0,0,4899,0.0,267.0,0.0,100.0
107781,14157942,43276152832,156872704,151608631296,5716561,0,1409734,102502,0,0,0,0,0,4879,0.0,267.0,0.0,100.0
107782,6739910,43295027200,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107783,6837774,43311804416,156876800,151608635392,3036244,0,1473072,104446,0,0,0,0,0,4669,0.0,267.0,0.0,100.0
107784,5533627,43311804416,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107785,8014901,43311804416,156876800,151608635392,2974078,0,1401528,94176,0,0,0,0,0,4809,0.0,267.0,0.0,100.0
107786,5649575,43311804416,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107787,4791015,43311804416,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107788,7995655,43311804416,156876800,151608635392,3041363,0,1485526,123511,0,0,0,0,0,4318,0.0,267.0,0.0,100.0
107789,5281044,43311804416,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107790,6178607,43274825728,104542208,151556300800,3015896,0,1406207,60203,0,0,0,0,0,4428,0.0,267.0,0.0,100.0
107791,8843144,43274825728,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107792,3656247,43274825728,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107793,7932136,43274825728,104542208,151556300800,2949742,0,1408221,107943,0,0,0,0,0,4789,0.0,267.0,0.0,100.0
107794,5282557,43274825728,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107795,2451357,43274825728,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107796,7963255,43274825728,104542208,151556300800,2981571,0,1396809,113713,0,0,0,0,0,4899,0.0,267.0,0.0,100.0
107797,7013733,43292917760,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107798,5497470,43292917760,156876800,151608635392,2955733,0,1399224,105237,0,0,0,0,0,4658,0.0,267.0,0.0,100.0
107799,5633846,43292917760,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107800,4644941,43292917760,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107801,2449874,43292917760,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107802,7857015,43292917760,156876800,151608635392,2933451,0,1422468,65132,0,0,0,0,0,3807,0.0,267.0,0.0,100.0
107803,6495922,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107804,2513914,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107805,7905406,43311976448,156872704,151608631296,2977584,0,1408251,111489,0,0,0,0,0,4879,0.0,267.0,0.0,100.0
107806,5095736,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107807,2487735,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107808,7814305,43311976448,156872704,151608631296,2896893,0,1393333,70051,0,0,0,0,0,5160,0.0,267.0,0.0,100.0
107809,5353891,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107810,2470664,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107811,7792183,43311976448,156872704,151608631296,2942478,0,1413891,87774,0,0,0,0,0,4668,0.0,267.0,0.0,100.0
107812,6038846,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107813,2466936,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107814,7895868,43311976448,156872704,151608631296,2994395,0,1406848,112091,0,0,0,0,0,4719,0.0,267.0,0.0,100.0
107815,5428951,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107816,2488066,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107817,4807235,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107818,6983878,43311976448,156872704,151608631296,3089845,0,1468083,82194,0,0,0,0,0,4959,0.0,267.0,0.0,100.0
107819,5599541,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107820,4821453,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107821,7930583,43311976448,156872704,151608631296,2940685,0,1408331,100688,0,0,0,0,0,5240,0.0,267.0,0.0,100.0
107822,5233354,43311976448,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107823,5496999,43311976448,156876800,151608635392,2876775,0,1410415,121708,0,0,0,0,0,4458,0.0,267.0,0.0,100.0
107824,8686260,43311976448,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107825,3858577,43274825728,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107826,7940292,43274825728,104542208,151556300800,3011939,0,1401769,140273,0,0,0,0,0,4709,0.0,267.0,0.0,100.0
107827,7023963,43292917760,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107828,6906372,43311792128,156876800,151608635392,2919064,0,1418911,89168,0,0,0,0,0,4518,0.0,267.0,0.0,100.0
107829,6775978,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107830,4474050,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107831,7974185,43311792128,156876800,151608635392,2992822,0,1403502,109075,0,0,0,0,0,4879,0.0,267.0,0.0,100.0
107832,6289987,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107833,5501087,43311792128,156876800,151608635392,2900570,0,1397801,87574,0,0,0,0,0,4569,0.0,267.0,0.0,100.0
107834,8665451,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107835,3604359,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107836,7996076,43311792128,156876800,151608635392,3011267,0,1411597,110567,0,0,0,0,0,5040,0.0,267.0,0.0,100.0
107837,5367305,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107838,2742142,43274825728,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107839,7828652,43274825728,104542208,151556300800,2897204,0,1399094,112040,0,0,0,0,0,5000,0.0,267.0,0.0,100.0
107840,6883168,43292917760,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107841,3830493,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107842,7945381,43311792128,156876800,151608635392,3013402,0,1400897,103384,0,0,0,0,0,5080,0.0,267.0,0.0,100.0
107843,5325878,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107844,2523653,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107845,7891219,43311792128,156876800,151608635392,2987363,0,1446132,113734,0,0,0,0,0,4779,0.0,267.0,0.0,100.0
107846,5376082,43311792128,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107847,2611578,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107848,7966941,43311976448,156872704,151608631296,3036284,0,1476239,109274,0,0,0,0,0,4658,0.0,267.0,0.0,100.0
107849,6034036,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107850,2455024,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107851,7862605,43311976448,156872704,151608631296,2938591,0,1409153,99827,0,0,0,0,0,5099,0.0,267.0,0.0,100.0
107852,5330287,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107853,2487375,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107854,7849130,43311976448,156872704,151608631296,2974068,0,1404624,106109,0,0,0,0,0,5249,0.0,267.0,0.0,100.0
107855,5355704,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107856,2482636,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107857,4853632,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107858,6983657,43311976448,156872704,151608631296,3042346,0,1406818,97543,0,0,0,0,0,4548,0.0,267.0,0.0,100.0
107859,5633595,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107860,7883414,43311976448,156872704,151608631296,2968346,0,1405556,103555,0,0,0,0,0,4538,0.0,267.0,0.0,100.0
107861,8621729,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107862,6809380,43274821632,104538112,151556296704,2917952,0,1407479,99877,0,0,0,0,0,4399,0.0,267.0,0.0,100.0
107863,8610999,43274821632,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107864,3689640,43274817536,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107865,7998711,43274817536,104534016,151556292608,2919325,0,1394967,100008,0,0,0,0,0,4609,0.0,267.0,0.0,100.0
107866,5900976,43274817536,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107867,5584723,43274817536,104538112,151556296704,2950163,0,1396639,89388,0,0,0,0,0,4509,0.0,267.0,0.0,100.0
107868,5698417,43274817536,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107869,6556446,43292909568,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107870,5484205,43292909568,156872704,151608631296,2960743,0,1404484,87304,0,0,0,0,0,4899,0.0,267.0,0.0,100.0
107871,8665811,43292909568,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107872,3689980,43292909568,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107873,9290423,43311783936,156872704,151608631296,2944933,0,1401348,96922,0,0,0,0,0,5300,0.0,267.0,0.0,100.0
107874,5337790,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107875,5542374,43311783936,156876800,151608635392,2903996,0,1401699,104376,0,0,0,0,0,4749,0.0,267.0,0.0,100.0
107876,8641135,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107877,3533496,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107878,7948436,43311783936,156876800,151608635392,2971603,0,1404413,96501,0,0,0,0,0,4629,0.0,267.0,0.0,100.0
107879,5349592,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107880,2536186,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107881,7834503,43311783936,156876800,151608635392,2963327,0,1416797,91843,0,0,0,0,0,4980,0.0,267.0,0.0,100.0
107882,5360543,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107883,2409038,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107884,8585992,43311783936,156876800,151608635392,2992532,0,1402219,109395,0,0,0,0,0,5089,0.0,267.0,0.0,100.0
107885,6989969,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107886,4943972,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107887,6963780,43311976448,156872704,151608631296,3025675,0,1401929,102742,0,0,0,0,0,4899,0.0,267.0,0.0,100.0
107888,5595523,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107889,9103152,43274821632,104538112,151556296704,2924444,0,1400357,86121,0,0,0,0,0,4729,0.0,267.0,0.0,100.0
107890,8597774,43274821632,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107891,6466487,43274821632,104538112,151556296704,2934794,0,1410976,96601,0,0,0,0,0,4579,0.0,267.0,0.0,100.0
107892,8614315,43274821632,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107893,3735616,43274817536,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107894,9551533,43274817536,104534016,151556292608,2988405,0,1401549,82064,0,0,0,0,0,5150,0.0,267.0,0.0,100.0
107895,6395654,43274817536,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107896,7986699,43274817536,104538112,151556296704,3018101,0,1471680,117480,0,0,0,0,0,4979,0.0,267.0,0.0,100.0
107897,5337390,43274817536,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107898,2413697,43274817536,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107899,7798405,43274817536,104542208,151556300800,2914626,0,1399835,94658,0,0,0,0,0,4879,0.0,267.0,0.0,100.0
107900,7391862,43292909568,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107901,6980080,43311783936,156876800,151608635392,3014704,0,1404705,105939,0,0,0,0,0,4278,0.0,267.0,0.0,100.0
107902,8651876,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107903,3508520,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107904,8009611,43311783936,156876800,151608635392,3023901,0,1409624,114916,0,0,0,0,0,5200,0.0,267.0,0.0,100.0
107905,5561210,43311783936,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107906,5691253,43311976448,156872704,151608631296,2993284,0,1408221,94657,0,0,0,0,0,4689,0.0,267.0,0.0,100.0
107907,8691921,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107908,3703445,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107909,7996657,43311976448,156872704,151608631296,3045933,0,1481318,136506,0,0,0,0,0,4859,0.0,267.0,0.0,100.0
107910,5929029,43311976448,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107911,2728788,43274821632,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107912,10566296,43274821632,104538112,151556296704,3008462,0,1412639,114114,0,0,0,0,0,5049,0.0,267.0,0.0,100.0
107913,6088057,43274821632,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107914,10877590,43274821632,104538112,151556296704,2993023,0,1409293,89477,0,0,0,0,0,4508,0.0,267.0,0.0,100.0
107915,6245683,43274821632,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107916,8016944,43274821632,104538112,151556296704,3070759,0,1476790,106710,0,0,0,0,0,5040,0.0,267.0,0.0,100.0
107917,7039822,43292913664,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107918,7045744,43311788032,156876800,151608635392,3013371,0,1408812,96992,0,0,0,0,0,5120,0.0,267.0,0.0,100.0
107919,8611640,43311788032,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107920,3529028,43311788032,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107921,7987209,43311788032,156876800,151608635392,3033368,0,1397521,103925,0,0,0,0,0,4899,0.0,267.0,0.0,100.0
107922,5168212,43311788032,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107923,5459158,43311788032,156876800,151608635392,2874260,0,1397470,89458,0,0,0,0,0,5100,0.0,267.0,0.0,100.0
107924,5539218,43311788032,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107925,4896383,43311788032,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107926,4905129,43311788032,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107927,7253503,43274825728,104542208,151556300800,3049830,0,1390398,76914,0,0,0,0,0,4569,0.0,267.0,0.0,100.0
107928,5554777,43274825728,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
107929,7901809,43274821632,104538112,151556296704,2959080,0,1378305,126407,0,0,0,0,0,4849,0.0,267.0,0.0,100.0
107930,8760941,43274821632,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
