Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
93960,4251253,1892048896,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93961,1916404,1892048896,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93962,4245672,1892048896,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93963,1909040,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93964,4514356,1892048896,96620544,4697395200,900800,0,35247,0,0,0,0,0,0,2335,0.0,742.0,0.0,1.0
93965,1793924,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93966,4248527,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93967,1921604,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93968,4211698,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93969,2706135,1861099520,55033856,4655808512,758813,0,35677,0,0,0,0,0,0,2344,0.0,742.0,0.0,1.0
93970,4271010,1861099520,55033856,4655808512,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93971,1892158,1861099520,55033856,4655808512,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93972,4216327,1861099520,55033856,4655808512,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93973,1853536,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93974,4435949,1861099520,55037952,4655812608,793638,0,34554,0,0,0,0,0,0,3246,0.0,742.0,0.0,1.0
93975,1642570,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93976,4232988,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93977,1840512,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93978,4211769,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93979,1925131,1861099520,55033856,4655808512,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93980,5216313,1861099520,55033856,4655808512,907302,0,35316,0,0,0,0,0,0,2675,0.0,742.0,0.0,1.0
93981,1895024,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93982,5712794,1877368832,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93983,2531748,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93984,5550559,1892048896,96620544,4697395200,1202285,0,44032,0,0,0,0,0,0,3597,0.0,742.0,0.0,1.0
93985,2856767,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93986,4869432,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93987,2057909,1892233216,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93988,4212560,1892233216,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93989,2654879,1892233216,96616448,4697391104,768892,0,35657,0,0,0,0,0,0,3106,0.0,742.0,0.0,1.0
93990,4243398,1892233216,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93991,2143890,1861099520,55033856,4655808512,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93992,4211378,1861099520,55033856,4655808512,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93993,2651092,1861099520,55037952,4655812608,765566,0,35446,0,0,0,0,0,0,3056,0.0,742.0,0.0,1.0
93994,4306706,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93995,1996704,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93996,4288403,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93997,2037351,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93998,4273855,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
93999,2820780,1861099520,55037952,4655812608,771627,0,34875,0,0,0,0,0,0,2955,0.0,742.0,0.0,1.0
94000,4307939,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94001,1976998,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94002,4263255,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94003,2076634,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94004,4557116,1861099520,55037952,4655812608,776957,0,35296,0,0,0,0,0,0,3266,0.0,742.0,0.0,1.0
94005,1643422,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94006,4267273,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94007,1997797,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94008,4294855,1861099520,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94009,3181958,1861099520,55033856,4655808512,960812,0,36428,0,0,0,0,0,0,2505,0.0,742.0,0.0,1.0
94010,5845452,1877368832,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94011,3711050,1892048896,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94012,4485863,1892048896,96616448,4697391104,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94013,3733402,1892048896,96620544,4697395200,988463,0,46637,0,0,0,0,0,0,3516,0.0,742.0,0.0,1.0
94014,4530767,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94015,4046609,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94016,5420847,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94017,5940931,1892048896,96620544,4697395200,1426826,0,88617,0,0,0,0,0,0,4929,0.0,742.0,0.0,1.0
94018,5336959,1892048896,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94019,5209038,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94020,6469122,1861103616,55037952,4655812608,1248391,0,57518,0,0,0,0,0,0,3657,0.0,742.0,0.0,1.0
94021,3045321,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94022,4637347,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94023,4539744,1861103616,55042048,4655816704,920786,0,57268,0,0,0,0,0,0,3477,0.0,742.0,0.0,1.0
94024,4646464,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94025,3622213,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94026,4592653,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94027,4505579,1861103616,55037952,4655812608,1011557,0,57017,0,0,0,0,0,0,3818,0.0,742.0,0.0,1.0
94028,4510639,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94029,3254403,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94030,4448322,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94031,4291027,1861103616,55037952,4655812608,983434,0,56376,0,0,0,0,0,0,3908,0.0,742.0,0.0,1.0
94032,4486665,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94033,3276655,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94034,4442852,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94035,4429026,1861103616,55037952,4655812608,1109901,0,56626,0,0,0,0,0,0,4188,0.0,742.0,0.0,1.0
94036,6436261,1877372928,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94037,4505810,1892052992,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94038,5646179,1892052992,96620544,4697395200,1140779,0,66595,0,0,0,0,0,0,4038,0.0,742.0,0.0,1.0
94039,2665990,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94040,4566995,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94041,3266687,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94042,5512769,1892052992,96624640,4697399296,1021155,0,59953,0,0,0,0,0,0,3427,0.0,742.0,0.0,1.0
94043,3249955,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94044,5060801,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94045,4935786,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94046,6486224,1861103616,55037952,4655812608,1370320,0,66966,0,0,0,0,0,0,4929,0.0,742.0,0.0,1.0
94047,4000543,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94048,5101387,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94049,5999331,1861103616,55037952,4655812608,1403722,0,69780,0,0,0,0,0,0,5079,0.0,742.0,0.0,1.0
94050,5106577,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94051,4480342,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94052,6450667,1861103616,55037952,4655812608,1353559,0,73638,0,0,0,0,0,0,6432,0.0,742.0,0.0,1.0
94053,4052871,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94054,5107739,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94055,4478268,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94056,6490432,1861103616,55042048,4655816704,1387302,0,68669,0,0,0,0,0,0,5110,0.0,742.0,0.0,1.0
94057,4009028,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94058,5106907,1861103616,55042048,4655816704,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94059,6066086,1861103616,55037952,4655812608,1407409,0,68418,0,0,0,0,0,0,5440,0.0,742.0,0.0,1.0
94060,5189162,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94061,4556134,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94062,12796969,1877372928,96620544,4697395200,1083432,0,61295,0,0,0,0,0,0,3727,0.0,742.0,0.0,1.0
94063,5877663,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94064,5703256,1892052992,96624640,4697399296,1111685,0,60293,0,0,0,0,0,0,4068,0.0,742.0,0.0,1.0
94065,2825018,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94066,4558650,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94067,4651744,1892052992,96624640,4697399296,1085786,0,61636,0,0,0,0,0,0,4638,0.0,742.0,0.0,1.0
94068,4506041,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94069,3093091,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94070,4417204,1892052992,96624640,4697399296,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94071,4473580,1861103616,55037952,4655812608,995377,0,55063,0,0,0,0,0,0,3998,0.0,742.0,0.0,1.0
94072,4549712,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94073,3147002,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94074,4479580,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94075,4347052,1861103616,55037952,4655812608,1185664,0,55053,0,0,0,0,0,0,3376,0.0,742.0,0.0,1.0
94076,4572826,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94077,3162110,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94078,4469392,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94079,4262403,1861103616,55037952,4655812608,1085005,0,55084,0,0,0,0,0,0,3817,0.0,742.0,0.0,1.0
94080,4529865,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94081,3239545,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94082,4446760,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94083,4242506,1861103616,55037952,4655812608,1027978,0,55914,0,0,0,0,0,0,3537,0.0,742.0,0.0,1.0
94084,5136894,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94085,4387789,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94086,5065620,1861103616,55037952,4655812608,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94087,5873996,1861103616,55037952,4655812608,1371822,0,66464,0,0,0,0,0,0,4919,0.0,742.0,0.0,1.0
94088,7416018,1877372928,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94089,6138762,1892052992,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94090,6506342,1892052992,96620544,4697395200,1427417,0,168116,0,0,0,0,0,0,4458,0.0,742.0,0.0,1.0
94091,2591029,1892052992,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
94092,76351759,1893531648,96620544,4697395200,0,0,0,0,0,0,0,0,0,0,0.0,742.0,0.0,1.0
