Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
66842,8813739,44915929088,107626496,151475499008,3547333,0,1349361,102522,0,0,0,0,0,4598,16.0,31.0,0.0,303.0,0.0,90.0
66843,6853103,44915929088,107626496,151475499008,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66844,4927531,44916203520,107622400,151475494912,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66845,29119700,44922691584,107622400,151475494912,23939526,0,1355963,115056,0,0,0,0,0,5160,16.0,31.0,0.0,303.0,0.0,90.0
66846,16439831,44930572288,107667456,151492317184,9806270,0,2706576,176320,1285872,138059,641,889288,113843,7986,16.0,31.0,0.0,303.0,0.0,90.0
66847,71745229,44935028736,107667456,151509094400,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66848,81258260,44943945728,107667456,151542648832,75118636,0,5406379,286828,0,0,0,0,0,13144,16.0,31.0,0.0,303.0,0.0,90.0
66849,16891668,44948643840,107667456,151559426048,11317755,0,5424533,265709,0,0,0,0,0,12764,16.0,31.0,0.0,303.0,0.0,90.0
66850,17521670,44953890816,107667456,151576203264,8334490,0,1353638,110637,0,0,0,0,0,4979,16.0,31.0,0.0,303.0,0.0,90.0
66851,32791106,44954148864,107667456,151576203264,26792276,0,1392101,134272,0,0,0,0,0,6382,16.0,31.0,0.0,303.0,0.0,90.0
66852,15321614,44959612928,107667456,151592980480,7597548,0,2718138,145132,0,0,0,0,0,7484,16.0,31.0,0.0,303.0,0.0,90.0
66853,16770751,44964880384,107667456,151609757696,9737081,0,1361103,94627,0,0,0,0,0,4769,16.0,31.0,0.0,303.0,0.0,90.0
66854,13189595,44969598976,107667456,151626534912,7346117,0,1348659,109445,0,0,0,0,0,5220,16.0,31.0,0.0,303.0,0.0,90.0
66855,5153304,44969861120,107667456,151626534912,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66856,6512313,44974313472,107618304,151643262976,3507708,0,1356193,114515,0,0,0,0,0,4468,16.0,31.0,0.0,303.0,0.0,90.0
66857,6726895,44974313472,107618304,151643262976,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66858,21963590,44979445760,107618304,151643262976,17430208,0,1359800,132208,0,0,0,0,0,4719,16.0,31.0,0.0,303.0,0.0,90.0
66859,15862889,44979445760,107618304,151643262976,10236588,0,1369618,111690,0,0,0,0,0,5009,16.0,31.0,0.0,303.0,0.0,90.0
66860,12385257,44983898112,107618304,151660040192,5336038,0,1355492,105137,0,0,0,0,0,5390,16.0,31.0,0.0,303.0,0.0,90.0
66861,13339897,44988350464,107618304,151676817408,8793841,0,1347928,98364,0,0,0,0,0,4488,16.0,31.0,0.0,303.0,0.0,90.0
66862,5886740,44988350464,107618304,151676817408,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66863,7372426,44988350464,107622400,151676821504,2777248,0,1356143,88325,0,0,0,0,0,4869,16.0,31.0,0.0,303.0,0.0,90.0
66864,4658757,44992544768,107622400,151693598720,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66865,5660415,44993064960,107622400,151693598720,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66866,5999972,44993064960,107622400,151693598720,2955653,0,1353028,134132,0,0,0,0,0,4759,16.0,31.0,0.0,303.0,0.0,90.0
66867,5543345,44993331200,107622400,151693598720,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66868,4496492,44997791744,107622400,151710375936,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66869,5565437,44997791744,107622400,151710375936,2853721,0,1356884,96571,0,0,0,0,0,4719,16.0,31.0,0.0,303.0,0.0,90.0
66870,6761421,44998041600,107622400,151710375936,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66871,7256609,45002235904,107622400,151727153152,2917201,0,1349932,117771,0,0,0,0,0,4228,16.0,31.0,0.0,303.0,0.0,90.0
66872,6804280,45006430208,107622400,151743930368,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66873,4399210,45011685376,107622400,151760707584,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66874,8052442,45011685376,107622400,151760707584,2930646,0,1373967,108243,0,0,0,0,0,4588,16.0,31.0,0.0,303.0,0.0,90.0
66875,6770367,45020864512,107626496,151794266112,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66876,5575095,45020864512,107626496,151794266112,2856397,0,1354580,116318,0,0,0,0,0,4528,16.0,31.0,0.0,303.0,0.0,90.0
66877,6798961,45021130752,107626496,151794266112,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66878,4244289,45021130752,107626496,151794266112,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66879,7984965,45021130752,107626496,151794266112,2879670,0,1372764,111429,0,0,0,0,0,5110,16.0,31.0,0.0,303.0,0.0,90.0
66880,5258021,45025325056,107626496,151811043328,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66881,2584186,45025570816,107626496,151811043328,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66882,5010036,45025570816,107626496,151811043328,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66883,7051434,45025574912,107622400,151811039232,3009624,0,1350673,103865,0,0,0,0,0,4739,16.0,31.0,0.0,303.0,0.0,90.0
66884,6817997,45030039552,107622400,151811039232,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66885,8197473,45030281216,107622400,151811039232,2980770,0,1344631,111399,0,0,0,0,0,4368,16.0,31.0,0.0,303.0,0.0,90.0
66886,6799292,45030547456,107622400,151811039232,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66887,13458470,45034741760,107626496,151827820544,3094844,0,1334091,116378,0,0,0,0,0,3918,16.0,31.0,0.0,303.0,0.0,90.0
66888,6784133,45034741760,107626496,151827820544,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66889,8064904,45035008000,107626496,151827820544,2954731,0,1347046,111099,0,0,0,0,0,4890,16.0,31.0,0.0,303.0,0.0,90.0
66890,12182807,45035008000,107626496,151844597760,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66891,14337278,45039202304,107626496,151844597760,3166308,0,1357035,102302,0,0,0,0,0,4659,16.0,31.0,0.0,303.0,0.0,90.0
66892,10650805,45039202304,107626496,151844597760,4750389,0,1344872,103454,0,0,0,0,0,5080,16.0,31.0,0.0,303.0,0.0,90.0
66893,9290414,45041545216,107626496,151861374976,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66894,5598540,45043642368,107626496,151861374976,2891051,0,1332809,105428,0,0,0,0,0,4609,16.0,31.0,0.0,303.0,0.0,90.0
66895,6809450,45043908608,107626496,151861374976,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66896,7996135,45043908608,107626496,151861374976,2955723,0,1336036,112060,0,0,0,0,0,4678,16.0,31.0,0.0,303.0,0.0,90.0
66897,6800644,45044150272,107626496,151861374976,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66898,31149637,45048344576,107622400,151878148096,3435282,0,1536672,126547,0,0,0,0,0,5390,16.0,31.0,0.0,303.0,0.0,90.0
66899,20576428,45048840192,107622400,151878148096,12160245,0,2657714,170439,0,0,0,0,0,7194,16.0,31.0,0.0,303.0,0.0,90.0
66900,10414892,45048840192,107622400,151878148096,2864913,0,1329574,99838,0,0,0,0,0,4448,16.0,31.0,0.0,303.0,0.0,90.0
66901,7627534,45048840192,107622400,151878148096,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66902,34787810,45053304832,107626496,151894929408,15788830,0,1346806,106048,11125425,133751,320,572403,10343978,4759,16.0,31.0,0.0,303.0,0.0,90.0
66903,151245783,45058019328,107626496,151911706624,145387517,0,2752402,210054,0,0,0,0,0,9208,16.0,31.0,0.0,303.0,0.0,90.0
66904,25842294,45058822144,107634688,151911714816,13888115,0,5439140,272382,0,0,0,0,0,12183,16.0,31.0,0.0,303.0,0.0,90.0
66905,15238248,45069848576,107634688,151945269248,7378538,0,2682060,150323,0,0,0,0,0,7174,16.0,31.0,0.0,303.0,0.0,90.0
66906,5728614,45070106624,107634688,151945269248,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66907,6317517,45070106624,107634688,151945269248,2906501,0,1356334,70472,0,0,0,0,0,4118,16.0,31.0,0.0,303.0,0.0,90.0
66908,5535401,45074300928,107634688,151962046464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66909,8465166,45078732800,107634688,151978823680,3401840,0,1374097,117170,0,0,0,0,0,4539,16.0,31.0,0.0,303.0,0.0,90.0
66910,6801585,45078732800,107634688,151978823680,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
