Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
115;563512;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;567041;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;548390;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;566518;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;555661;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;540583;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;541530;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;540926;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;566784;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;613487;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;562222;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;598102;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;570838;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;555728;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;564800;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;536716;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;562926;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;568275;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;552215;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;551073;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;528687;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;1327087;390942720;9117696;441802752;756506;0;14016;0;0;0;0;0;0;3778;0;0;0;9;0;0;
