Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
93612,7483875,38571753472,85909504,129408520192,2708589,0,1192737,116027,0,0,0,0,0,5159,16.0,31.0,0.0,285.0,0.0,80.0
93613,8247708,38590414848,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93614,5083193,38590414848,133963776,129456574464,2615244,0,1164975,94046,0,0,0,0,0,4940,16.0,31.0,0.0,285.0,0.0,80.0
93615,7134160,38605094912,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93616,3662488,38605094912,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93617,4779653,38605094912,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93618,6735963,38605094912,133963776,129456574464,2727606,0,1165235,117731,0,0,0,0,0,4478,16.0,31.0,0.0,285.0,0.0,80.0
93619,5415807,38605094912,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93620,5636982,38605094912,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93621,7433591,38605094912,133963776,129456574464,2582764,0,1175464,103755,0,0,0,0,0,4789,16.0,31.0,0.0,285.0,0.0,80.0
93622,4998794,38605094912,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93623,5093061,38605094912,133963776,129456574464,2609794,0,1167179,104576,0,0,0,0,0,4609,16.0,31.0,0.0,285.0,0.0,80.0
93624,5419554,38605094912,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93625,4972676,38605123584,133959680,129456570368,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93626,7563715,38605123584,133959680,129456570368,2671320,0,1161368,112080,0,0,0,0,0,4799,16.0,31.0,0.0,285.0,0.0,80.0
93627,6428215,38605123584,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93628,4760237,38605123584,133963776,129456574464,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
